,Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate
0,2019.11.28_07.27.57,-8.388193,51.935608,0,B,12,5G,-102,-10,8.0,14,-,0,0
1,2019.11.28_07.27.57,-8.388269000000001,51.935542,1,B,12,5G,-102,-10,8.0,14,-,0,0
2,2019.11.28_07.27.58,-8.388269000000001,51.935542,1,B,12,5G,-102,-10,8.0,14,-,0,2
3,2019.11.28_07.27.59,-8.388269000000001,51.935542,1,B,12,5G,-102,-10,3.0,14,-,3,2
4,2019.11.28_07.28.00,-8.388269000000001,51.935542,1,B,12,5G,-102,-10,3.0,14,-,9,13
5,2019.11.28_07.28.01,-8.388269000000001,51.935542,1,B,12,5G,-103,-11,6.0,14,-,926,93
6,2019.11.28_07.28.02,-8.388269000000001,51.935542,1,B,12,5G,-103,-11,6.0,14,-,2814,146
7,2019.11.28_07.28.03,-8.388269000000001,51.935542,1,B,12,5G,-100,-11,1.0,14,-,0,0
8,2019.11.28_07.28.04,-8.388269000000001,51.935542,1,B,12,5G,-100,-11,1.0,14,-,1872,165
9,2019.11.28_07.28.05,-8.388269000000001,51.935542,1,B,12,5G,-100,-9,8.0,14,-,23,4
10,2019.11.28_07.28.06,-8.388269000000001,51.935542,1,B,12,5G,-100,-9,8.0,14,-,168,17
11,2019.11.28_07.28.07,-8.388269000000001,51.935542,1,B,12,5G,-101,-9,11.0,14,-,2719,167
12,2019.11.28_07.28.08,-8.388269000000001,51.935542,1,B,12,5G,-101,-9,11.0,13,-,13321,318
13,2019.11.28_07.28.09,-8.388269000000001,51.935542,1,B,12,5G,-100,-10,12.0,13,-,0,0
14,2019.11.28_07.28.10,-8.388269000000001,51.935542,1,B,12,5G,-100,-10,12.0,13,-,4755,118
15,2019.11.28_07.28.12,-8.388269000000001,51.935542,1,B,12,5G,-100,-9,9.0,13,-,39982,628
16,2019.11.28_07.28.13,-8.388269000000001,51.935542,1,B,12,5G,-100,-9,9.0,13,-,38234,1949
17,2019.11.28_07.28.14,-8.388269000000001,51.935542,1,B,12,5G,-101,-9,9.0,12,-,7677,74
18,2019.11.28_07.28.15,-8.388269000000001,51.935542,1,B,12,5G,-101,-9,9.0,12,-,0,0
19,2019.11.28_07.28.16,-8.388269000000001,51.935542,1,B,12,5G,-100,-8,6.0,12,-,0,0
20,2019.11.28_07.28.17,-8.388269000000001,51.935542,1,B,12,5G,-100,-8,6.0,12,-,0,0
21,2019.11.28_07.28.18,-8.388269000000001,51.935542,1,B,12,5G,-100,-9,10.0,12,-,0,0
22,2019.11.28_07.28.19,-8.388269000000001,51.935542,1,B,12,5G,-100,-9,10.0,12,-,0,0
23,2019.11.28_07.28.21,-8.388269000000001,51.935542,1,B,12,5G,-99,-10,7.0,12,-,2914,30
24,2019.11.28_07.28.22,-8.388269000000001,51.935542,1,B,12,5G,-99,-10,7.0,14,-80,278,6
25,2019.11.28_07.28.23,-8.388269000000001,51.935542,1,B,12,5G,-99,-10,10.0,14,-80,0,0
26,2019.11.28_07.28.24,-8.388269000000001,51.935542,1,B,12,5G,-99,-10,10.0,13,-82,279,8
27,2019.11.28_07.28.25,-8.388269000000001,51.935542,1,B,12,5G,-99,-13,10.0,13,-82,0,6
28,2019.11.28_07.28.26,-8.388269000000001,51.935542,1,B,12,5G,-99,-13,10.0,13,-82,1048,9
29,2019.11.28_07.28.27,-8.388269000000001,51.935542,1,B,12,5G,-99,-10,5.0,10,-84,948,25
30,2019.11.28_07.28.28,-8.388269000000001,51.935542,1,B,12,5G,-99,-10,5.0,12,-81,0,0
31,2019.11.28_07.28.30,-8.388269000000001,51.935542,1,B,12,5G,-99,-9,10.0,12,-81,280,8
32,2019.11.28_07.28.31,-8.388269000000001,51.935542,1,B,12,5G,-99,-9,10.0,12,-81,1906,42
33,2019.11.28_07.28.32,-8.388269000000001,51.935542,1,B,12,5G,-99,-10,9.0,12,-81,278,8
34,2019.11.28_07.28.33,-8.388269000000001,51.935542,1,B,12,5G,-99,-10,9.0,12,-81,0,0
35,2019.11.28_07.28.34,-8.388269000000001,51.935542,1,B,12,5G,-98,-10,15.0,12,-81,3337,49
36,2019.11.28_07.28.35,-8.388269000000001,51.935542,1,B,12,5G,-98,-10,15.0,12,-81,277,9
37,2019.11.28_07.28.36,-8.388269000000001,51.935542,1,B,12,5G,-101,-11,5.0,12,-87,0,0
38,2019.11.28_07.28.37,-8.388269000000001,51.935542,1,B,12,5G,-101,-11,5.0,12,-87,279,9
39,2019.11.28_07.28.39,-8.388269000000001,51.935542,1,B,12,5G,-101,-12,8.0,12,-87,1290,29
40,2019.11.28_07.28.40,-8.388269000000001,51.935542,1,B,12,5G,-101,-12,8.0,14,-85,281,9
41,2019.11.28_07.28.41,-8.388269000000001,51.935542,1,B,12,5G,-99,-10,15.0,14,-85,0,0
42,2019.11.28_07.28.42,-8.388269000000001,51.935542,1,B,12,5G,-99,-10,15.0,12,-,1134,24
43,2019.11.28_07.28.43,-8.388269000000001,51.935542,1,B,12,5G,-96,-9,14.0,14,-87,0,0
44,2019.11.28_07.28.44,-8.388269000000001,51.935542,1,B,12,5G,-96,-9,14.0,14,-87,276,9
45,2019.11.28_07.28.45,-8.388269000000001,51.935542,1,B,12,5G,-98,-9,11.0,13,-90,0,0
46,2019.11.28_07.28.46,-8.388269000000001,51.935542,1,B,12,5G,-98,-9,11.0,13,-90,1053,23
47,2019.11.28_07.28.48,-8.388269000000001,51.935542,1,B,12,5G,-99,-9,13.0,13,-90,280,8
48,2019.11.28_07.28.49,-8.388269000000001,51.935542,1,B,12,5G,-99,-9,13.0,13,-88,0,0
49,2019.11.28_07.28.50,-8.388269000000001,51.935542,1,B,12,5G,-99,-9,13.0,13,-88,278,8
50,2019.11.28_07.28.51,-8.388269000000001,51.935542,1,B,12,5G,-99,-9,13.0,13,-88,1137,18
51,2019.11.28_07.28.52,-8.388269000000001,51.935542,1,B,12,5G,-100,-10,13.0,13,-88,277,7
52,2019.11.28_07.28.53,-8.388269000000001,51.935542,1,B,12,5G,-100,-10,13.0,13,-90,1050,24
53,2019.11.28_07.28.54,-8.388269000000001,51.935542,1,B,12,5G,-98,-9,13.0,15,-88,0,0
54,2019.11.28_07.28.56,-8.388269000000001,51.935542,1,B,12,5G,-98,-9,13.0,15,-88,283,9
55,2019.11.28_07.28.57,-8.388269000000001,51.935542,1,B,12,5G,-97,-9,12.0,14,-86,759,869
56,2019.11.28_07.28.58,-8.388269000000001,51.935542,1,B,12,5G,-97,-9,12.0,11,-90,311,349
57,2019.11.28_07.28.59,-8.388269000000001,51.935542,1,B,12,5G,-102,-10,12.0,11,-90,860,18
58,2019.11.28_07.29.00,-8.388269000000001,51.935542,1,B,12,5G,-102,-10,12.0,12,-88,277,9
59,2019.11.28_07.29.01,-8.388269000000001,51.935542,1,B,12,5G,-101,-9,9.0,12,-88,0,0
60,2019.11.28_07.29.02,-8.388269000000001,51.935542,1,B,12,5G,-101,-9,9.0,12,-88,855,23
61,2019.11.28_07.29.03,-8.388269000000001,51.935542,1,B,12,5G,-100,-10,8.0,14,-85,1,0
62,2019.11.28_07.29.05,-8.388269000000001,51.935542,1,B,12,5G,-100,-10,8.0,14,-87,280,10
63,2019.11.28_07.29.06,-8.388269000000001,51.935542,1,B,12,5G,-99,-10,12.0,14,-87,684,6
64,2019.11.28_07.29.07,-8.388269000000001,51.935542,1,B,12,5G,-99,-10,12.0,14,-87,0,0
65,2019.11.28_07.29.08,-8.388269000000001,51.935542,1,B,12,5G,-101,-11,8.0,14,-87,275,9
66,2019.11.28_07.29.09,-8.388269000000001,51.935542,1,B,12,5G,-101,-11,8.0,14,-85,0,0
67,2019.11.28_07.29.10,-8.388269000000001,51.935542,1,B,12,5G,-99,-9,19.0,14,-85,1156,23
68,2019.11.28_07.29.11,-8.388269000000001,51.935542,1,B,12,5G,-99,-9,19.0,14,-87,280,10
69,2019.11.28_07.29.13,-8.388269000000001,51.935542,1,B,12,5G,-97,-10,13.0,15,-84,863,33
70,2019.11.28_07.29.14,-8.388269000000001,51.935542,1,B,12,5G,-97,-10,13.0,15,-79,280,10
71,2019.11.28_07.29.15,-8.388269000000001,51.935542,1,B,12,5G,-92,-8,22.0,14,-,1,0
72,2019.11.28_07.29.16,-8.388269000000001,51.935542,1,B,12,5G,-92,-8,22.0,14,-,1860,33
73,2019.11.28_07.29.17,-8.388269000000001,51.935542,1,B,12,5G,-93,-9,20.0,15,-79,0,0
74,2019.11.28_07.29.18,-8.388269000000001,51.935542,1,B,12,5G,-93,-9,20.0,15,-79,276,7
75,2019.11.28_07.29.19,-8.388269000000001,51.935542,1,B,12,5G,-90,-8,10.0,15,-70,1331,24
76,2019.11.28_07.29.20,-8.388269000000001,51.935542,1,B,12,5G,-90,-8,10.0,15,-70,0,0
77,2019.11.28_07.29.22,-8.388269000000001,51.935542,1,B,12,5G,-84,-7,16.0,14,-65,279,9
78,2019.11.28_07.29.23,-8.388269000000001,51.935542,1,B,12,5G,-84,-7,16.0,15,-,1023,20
79,2019.11.28_07.29.24,-8.388269000000001,51.935542,1,B,12,5G,-83,-7,19.0,15,-66,277,7
80,2019.11.28_07.29.25,-8.388269000000001,51.935542,1,B,12,5G,-83,-7,19.0,15,-73,0,0
81,2019.11.28_07.29.26,-8.388269000000001,51.935542,1,B,12,5G,-78,-13,7.0,14,-65,280,7
82,2019.11.28_07.29.27,-8.388269000000001,51.935542,1,B,12,5G,-78,-13,7.0,15,-70,1061,18
83,2019.11.28_07.29.28,-8.388269000000001,51.935542,1,B,12,5G,-82,-7,10.0,15,-68,280,9
84,2019.11.28_07.29.30,-8.388269000000001,51.935542,1,B,12,5G,-82,-7,10.0,15,-66,1550,18
85,2019.11.28_07.29.31,-8.388269000000001,51.935542,1,B,12,5G,-86,-9,21.0,15,-64,281,9
86,2019.11.28_07.29.31,-8.387367999999999,51.934804,34,B,12,5G,-86,-9,21.0,15,-64,281,9
87,2019.11.28_07.29.32,-8.387367999999999,51.934804,34,B,12,5G,-86,-9,21.0,15,-64,0,6
88,2019.11.28_07.29.33,-8.387367999999999,51.934804,34,B,12,5G,-86,-11,10.0,14,-66,0,3
89,2019.11.28_07.29.34,-8.387367999999999,51.934804,34,B,12,5G,-86,-11,10.0,15,-69,0,0
90,2019.11.28_07.29.35,-8.387367999999999,51.934804,34,B,12,5G,-81,-9,26.0,15,-65,1038,15
91,2019.11.28_07.29.36,-8.387367999999999,51.934804,34,B,12,5G,-81,-9,26.0,15,-68,278,8
92,2019.11.28_07.29.37,-8.387367999999999,51.934804,34,B,12,5G,-75,-9,19.0,15,-62,279,8
93,2019.11.28_07.29.39,-8.387367999999999,51.934804,34,B,12,5G,-75,-9,19.0,14,-67,596,11
94,2019.11.28_07.29.40,-8.387367999999999,51.934804,34,B,12,5G,-84,-7,26.0,15,-70,278,10
95,2019.11.28_07.29.41,-8.387367999999999,51.934804,34,B,12,5G,-84,-7,26.0,15,-68,0,0
96,2019.11.28_07.29.42,-8.387367999999999,51.934804,34,B,12,5G,-81,-8,28.0,15,-68,1136,22
97,2019.11.28_07.29.43,-8.387367999999999,51.934804,34,B,12,5G,-81,-8,28.0,15,-65,0,3
98,2019.11.28_07.29.44,-8.387367999999999,51.934804,34,B,12,5G,-83,-8,20.0,15,-65,0,3
99,2019.11.28_07.29.45,-8.387367999999999,51.934804,34,B,12,5G,-83,-8,20.0,15,-67,1225,20
100,2019.11.28_07.29.46,-8.385973,51.93453,33,B,12,5G,-83,-8,20.0,15,-67,1225,20
101,2019.11.28_07.29.46,-8.385973,51.93453,33,B,12,5G,-81,-10,26.0,15,-67,280,10
102,2019.11.28_07.29.48,-8.385973,51.93453,33,B,12,5G,-81,-10,26.0,15,-67,277,9
103,2019.11.28_07.29.49,-8.385973,51.93453,33,B,12,5G,-78,-9,27.0,15,-67,0,0
104,2019.11.28_07.29.50,-8.385973,51.93453,33,B,12,5G,-78,-9,27.0,15,-67,1558,34
105,2019.11.28_07.29.51,-8.385973,51.93453,33,B,12,5G,-83,-7,14.0,15,-65,0,0
106,2019.11.28_07.29.52,-8.385973,51.93453,33,B,12,5G,-83,-7,14.0,15,-65,279,8
107,2019.11.28_07.29.53,-8.385973,51.93453,33,B,12,5G,-83,-8,11.0,15,-65,0,0
108,2019.11.28_07.29.54,-8.385973,51.93453,33,B,12,5G,-83,-8,11.0,15,-65,2270,42
109,2019.11.28_07.29.56,-8.385973,51.93453,33,B,12,5G,-88,-10,21.0,15,-68,279,10
110,2019.11.28_07.29.56,-8.386818,51.933711,40,B,12,5G,-88,-10,21.0,15,-68,279,10
111,2019.11.28_07.29.57,-8.386818,51.933711,40,B,12,5G,-88,-10,21.0,15,-74,4,460
112,2019.11.28_07.29.58,-8.386818,51.933711,40,B,12,5G,-85,-7,6.0,14,-69,279,10
113,2019.11.28_07.29.59,-8.386818,51.933711,40,B,12,5G,-85,-7,6.0,15,-72,0,0
114,2019.11.28_07.30.00,-8.386818,51.933711,40,B,12,5G,-84,-8,7.0,15,-69,1725,33
115,2019.11.28_07.30.01,-8.386818,51.933711,40,B,12,5G,-84,-8,7.0,14,-73,282,10
116,2019.11.28_07.30.02,-8.386818,51.933711,40,B,12,5G,-94,-9,-4.0,14,-76,0,0
117,2019.11.28_07.30.03,-8.386818,51.933711,40,B,12,5G,-94,-9,-4.0,14,-76,276,10
118,2019.11.28_07.30.05,-8.386818,51.933711,40,B,12,5G,-95,-8,8.0,14,-81,1004,20
119,2019.11.28_07.30.06,-8.386818,51.933711,40,B,12,5G,-95,-8,8.0,13,-78,280,9
120,2019.11.28_07.30.06,-8.387962,51.933075,38,B,12,5G,-95,-8,8.0,13,-78,280,9
121,2019.11.28_07.30.07,-8.387962,51.933075,38,B,12,5G,-91,-9,3.0,15,-76,0,0
122,2019.11.28_07.30.08,-8.387962,51.933075,38,B,12,5G,-91,-9,3.0,12,-80,1323,33
123,2019.11.28_07.30.09,-8.387962,51.933075,38,B,12,5G,-92,-11,10.0,12,-,0,0
124,2019.11.28_07.30.10,-8.387962,51.933075,38,B,12,5G,-92,-11,10.0,13,-,281,10
125,2019.11.28_07.30.11,-8.387962,51.933075,38,B,12,5G,-91,-14,8.0,13,-,739,19
126,2019.11.28_07.30.12,-8.387962,51.933075,38,B,12,5G,-91,-14,8.0,9,-73,275,9
127,2019.11.28_07.30.14,-8.387962,51.933075,38,B,12,5G,-90,-9,13.0,14,-70,0,0
128,2019.11.28_07.30.15,-8.387962,51.933075,38,B,12,5G,-90,-9,13.0,13,-,285,10
129,2019.11.28_07.30.16,-8.387962,51.933075,38,B,12,5G,-92,-12,3.0,13,-,2189,48
130,2019.11.28_07.30.17,-8.387962,51.933075,38,B,12,5G,-92,-12,3.0,13,-,0,0
131,2019.11.28_07.30.18,-8.387962,51.933075,38,B,12,5G,-91,-13,12.0,15,-,169,4
132,2019.11.28_07.30.19,-8.389231,51.932572,19,B,12,5G,-91,-13,12.0,14,-74,169,4
133,2019.11.28_07.30.19,-8.389231,51.932572,19,B,12,5G,-91,-13,12.0,14,-74,309,25
134,2019.11.28_07.30.20,-8.389231,51.932572,19,B,12,5G,-96,-15,-1.0,14,-74,726,16
135,2019.11.28_07.30.22,-8.389231,51.932572,19,B,12,5G,-96,-15,-1.0,13,-,278,8
136,2019.11.28_07.30.23,-8.389231,51.932572,19,B,12,5G,-94,-11,2.0,13,-,1208,24
137,2019.11.28_07.30.24,-8.389231,51.932572,19,B,12,5G,-94,-11,2.0,14,-,281,10
138,2019.11.28_07.30.25,-8.389231,51.932572,19,B,12,5G,-95,-10,4.0,14,-,0,0
139,2019.11.28_07.30.26,-8.389231,51.932572,19,B,12,5G,-95,-10,4.0,14,-,2263,44
140,2019.11.28_07.30.27,-8.389231,51.932572,19,B,12,5G,-91,-14,6.0,14,-72,0,0
141,2019.11.28_07.30.28,-8.389231,51.932572,19,B,12,5G,-91,-14,6.0,14,-,279,10
142,2019.11.28_07.30.29,-8.389231,51.932572,19,B,12,5G,-89,-10,13.0,14,-72,1063,24
143,2019.11.28_07.30.31,-8.389231,51.932572,19,B,12,5G,-89,-10,13.0,11,-,0,0
144,2019.11.28_07.30.32,-8.389231,51.932572,19,B,12,5G,-90,-11,4.0,11,-,992,25
145,2019.11.28_07.30.33,-8.389231,51.932572,19,B,12,5G,-90,-11,4.0,15,-74,0,0
146,2019.11.28_07.30.34,-8.389231,51.932572,19,B,12,5G,-84,-13,3.0,15,-74,277,8
147,2019.11.28_07.30.35,-8.389231,51.932572,19,B,12,5G,-84,-13,3.0,15,-74,835,26
148,2019.11.28_07.30.36,-8.389231,51.932572,19,B,12,5G,-83,-14,3.0,14,-72,0,0
149,2019.11.28_07.30.37,-8.389231,51.932572,19,B,12,5G,-83,-14,3.0,10,-74,1983,47
150,2019.11.28_07.30.39,-8.389231,51.932572,19,B,12,5G,-88,-12,1.0,11,-72,0,0
151,2019.11.28_07.30.40,-8.389231,51.932572,19,B,12,5G,-88,-12,1.0,11,-72,283,12
152,2019.11.28_07.30.41,-8.389231,51.932572,19,B,12,5G,-87,-9,12.0,11,-72,0,0
153,2019.11.28_07.30.42,-8.389231,51.932572,19,B,12,5G,-87,-9,12.0,11,-72,284,11
154,2019.11.28_07.30.43,-8.390088,51.931814,21,B,12,5G,-87,-9,12.0,11,-72,284,11
155,2019.11.28_07.30.43,-8.390088,51.931814,21,B,12,5G,-90,-9,13.0,11,-72,1172,26
156,2019.11.28_07.30.44,-8.390088,51.931814,21,B,12,5G,-90,-9,13.0,11,-72,279,10
157,2019.11.28_07.30.45,-8.390088,51.931814,21,B,12,5G,-95,-13,5.0,14,-74,0,0
158,2019.11.28_07.30.46,-8.390088,51.931814,21,B,12,5G,-95,-13,5.0,10,-77,1261,30
159,2019.11.28_07.30.48,-8.390088,51.931814,21,B,12,5G,-94,-14,8.0,14,-74,281,10
160,2019.11.28_07.30.49,-8.390088,51.931814,21,B,12,5G,-94,-14,8.0,14,-74,0,0
161,2019.11.28_07.30.50,-8.390088,51.931814,21,B,12,5G,-95,-12,11.0,9,-77,282,10
162,2019.11.28_07.30.51,-8.390088,51.931814,21,B,12,5G,-95,-12,11.0,14,-,1344,21
163,2019.11.28_07.30.52,-8.390088,51.931814,21,B,12,5G,-93,-11,8.0,14,-,4,0
164,2019.11.28_07.30.53,-8.390088,51.931814,21,B,12,5G,-93,-11,8.0,15,-66,409,17
165,2019.11.28_07.30.54,-8.390088,51.931814,21,B,12,5G,-94,-11,-7.0,12,-77,0,0
166,2019.11.28_07.30.56,-8.390088,51.931814,21,B,12,5G,-94,-11,-7.0,12,-79,282,10
167,2019.11.28_07.30.57,-8.390088,51.931814,21,B,12,5G,-98,-13,9.0,14,-,418,117
168,2019.11.28_07.30.57,-8.391589999999999,51.931673,33,B,12,5G,-98,-13,9.0,14,-,418,117
169,2019.11.28_07.30.58,-8.391589999999999,51.931673,33,B,12,5G,-98,-13,9.0,14,-,1556,892
170,2019.11.28_07.30.59,-8.391589999999999,51.931673,33,B,12,5G,-92,-11,8.0,14,-,403,12
171,2019.11.28_07.31.00,-8.391589999999999,51.931673,33,B,12,5G,-92,-11,8.0,15,-74,277,12
172,2019.11.28_07.31.01,-8.391589999999999,51.931673,33,B,12,5G,-97,-11,5.0,15,-,0,0
173,2019.11.28_07.31.02,-8.391589999999999,51.931673,33,B,12,5G,-97,-11,5.0,12,-80,2305,49
174,2019.11.28_07.31.03,-8.391589999999999,51.931673,33,B,12,5G,-97,-13,5.0,9,-77,278,9
175,2019.11.28_07.31.05,-8.391589999999999,51.931673,33,B,12,5G,-97,-13,5.0,13,-75,0,0
176,2019.11.28_07.31.06,-8.391589999999999,51.931673,33,B,12,5G,-95,-12,3.0,11,-73,281,10
177,2019.11.28_07.31.07,-8.391589999999999,51.931673,33,B,12,5G,-95,-12,3.0,11,-73,0,0
178,2019.11.28_07.31.08,-8.393053,51.93151,31,B,12,5G,-95,-12,3.0,14,-78,0,0
179,2019.11.28_07.31.08,-8.393053,51.93151,31,B,12,5G,-98,-12,6.0,14,-78,2310,58
180,2019.11.28_07.31.09,-8.393053,51.93151,31,B,12,5G,-98,-12,6.0,15,-68,280,9
181,2019.11.28_07.31.10,-8.393053,51.93151,31,B,12,5G,-97,-12,5.0,9,-76,0,0
182,2019.11.28_07.31.11,-8.393053,51.93151,31,B,12,5G,-97,-12,5.0,10,-79,323,49
183,2019.11.28_07.31.13,-8.393053,51.93151,31,B,12,5G,-100,-13,7.0,10,-79,2089,68
184,2019.11.28_07.31.14,-8.393053,51.93151,31,B,12,5G,-100,-13,7.0,10,-79,288,71
185,2019.11.28_07.31.15,-8.393053,51.93151,31,B,13,5G,-97,-11,3.0,14,-81,1,2
186,2019.11.28_07.31.16,-8.393053,51.93151,31,B,13,5G,-97,-11,3.0,14,-81,277,8
187,2019.11.28_07.31.17,-8.393053,51.93151,31,B,13,5G,-98,-9,3.0,12,-79,0,0
188,2019.11.28_07.31.18,-8.393053,51.93151,31,B,13,5G,-98,-9,3.0,12,-79,1528,33
189,2019.11.28_07.31.19,-8.393053,51.93151,31,B,13,5G,-99,-12,-2.0,10,-76,277,10
190,2019.11.28_07.31.21,-8.393053,51.93151,31,B,13,5G,-99,-12,-2.0,10,-76,0,0
191,2019.11.28_07.31.22,-8.393053,51.93151,31,B,13,5G,-94,-10,-2.0,11,-74,2093,33
192,2019.11.28_07.31.23,-8.393053,51.93151,31,B,13,5G,-94,-10,-2.0,9,-72,0,0
193,2019.11.28_07.31.24,-8.394531,51.931337,32,B,13,5G,-94,-10,-2.0,14,-74,0,0
194,2019.11.28_07.31.24,-8.394531,51.931337,32,B,13,5G,-95,-16,11.0,14,-74,277,9
195,2019.11.28_07.31.25,-8.394531,51.931337,32,B,13,5G,-95,-16,11.0,15,-72,0,6
196,2019.11.28_07.31.26,-8.394531,51.931337,32,B,13,5G,-92,-12,6.0,11,-70,987,25
197,2019.11.28_07.31.27,-8.394531,51.931337,32,B,13,5G,-92,-12,6.0,11,-,0,0
198,2019.11.28_07.31.29,-8.394531,51.931337,32,B,13,5G,-93,-9,4.0,14,-71,3621,72
199,2019.11.28_07.31.30,-8.394531,51.931337,32,B,13,5G,-93,-9,4.0,14,-71,282,9
200,2019.11.28_07.31.31,-8.394531,51.931337,32,B,13,5G,-91,-11,11.0,15,-74,0,0
201,2019.11.28_07.31.32,-8.394531,51.931337,32,B,13,5G,-91,-11,11.0,15,-,1062,19
202,2019.11.28_07.31.33,-8.394531,51.931337,32,B,13,5G,-92,-9,7.0,15,-,0,0
203,2019.11.28_07.31.34,-8.39611,51.931309000000006,42,B,13,5G,-92,-9,7.0,13,-73,0,0
204,2019.11.28_07.31.34,-8.39611,51.931309000000006,42,B,13,5G,-92,-9,7.0,13,-73,282,7
205,2019.11.28_07.31.35,-8.39611,51.931309000000006,42,B,13,5G,-90,-8,14.0,13,-73,1485,65
206,2019.11.28_07.31.36,-8.39611,51.931309000000006,42,B,13,5G,-90,-8,14.0,15,-,0,0
207,2019.11.28_07.31.38,-8.39611,51.931309000000006,42,B,13,5G,-96,-10,12.0,15,-76,279,10
208,2019.11.28_07.31.39,-8.39611,51.931309000000006,42,B,13,5G,-96,-10,12.0,11,-81,0,0
209,2019.11.28_07.31.40,-8.39611,51.931309000000006,42,B,13,5G,-93,-8,13.0,15,-77,3163,58
210,2019.11.28_07.31.41,-8.39611,51.931309000000006,42,B,13,5G,-93,-8,13.0,15,-,0,0
211,2019.11.28_07.31.42,-8.39611,51.931309000000006,42,B,13,5G,-95,-8,16.0,15,-74,280,10
212,2019.11.28_07.31.43,-8.39611,51.931309000000006,42,B,13,5G,-95,-8,16.0,15,-76,735,24
213,2019.11.28_07.31.44,-8.39611,51.931309000000006,42,B,13,5G,-91,-7,13.0,15,-76,0,0
214,2019.11.28_07.31.45,-8.397648,51.931337,26,B,13,5G,-91,-7,13.0,15,-76,0,0
215,2019.11.28_07.31.45,-8.397648,51.931337,26,B,13,5G,-91,-7,13.0,15,-76,1421,29
216,2019.11.28_07.31.47,-8.397648,51.931337,26,B,13,5G,-91,-8,17.0,15,-76,0,0
217,2019.11.28_07.31.48,-8.397648,51.931337,26,B,13,5G,-91,-8,17.0,15,-74,274,8
218,2019.11.28_07.31.49,-8.397648,51.931337,26,B,13,5G,-87,-8,17.0,15,-72,889,16
219,2019.11.28_07.31.50,-8.397648,51.931337,26,B,13,5G,-87,-8,17.0,15,-,280,9
220,2019.11.28_07.31.51,-8.397648,51.931337,26,B,13,5G,-89,-8,11.0,15,-,0,0
221,2019.11.28_07.31.52,-8.397648,51.931337,26,B,13,5G,-89,-8,11.0,15,-,837,19
222,2019.11.28_07.31.53,-8.397648,51.931337,26,B,13,5G,-91,-12,7.0,15,-,0,0
223,2019.11.28_07.31.54,-8.397648,51.931337,26,B,13,5G,-91,-12,7.0,15,-,277,9
224,2019.11.28_07.31.56,-8.397648,51.931337,26,B,13,5G,-91,-9,8.0,15,-74,1252,23
225,2019.11.28_07.31.57,-8.397648,51.931337,26,B,13,5G,-91,-9,8.0,15,-74,276,8
226,2019.11.28_07.31.58,-8.397648,51.931337,26,B,13,5G,-89,-7,22.0,12,-69,1335,23
227,2019.11.28_07.31.59,-8.397648,51.931337,26,B,13,5G,-89,-7,22.0,12,-69,0,3
228,2019.11.28_07.32.00,-8.397648,51.931337,26,B,13,5G,-89,-7,12.0,12,-69,1277,22
229,2019.11.28_07.32.01,-8.397648,51.931337,26,B,13,5G,-89,-7,12.0,12,-69,284,13
230,2019.11.28_07.32.02,-8.397648,51.931337,26,B,13,5G,-89,-8,17.0,12,-69,1,1
231,2019.11.28_07.32.04,-8.397648,51.931337,26,B,13,5G,-89,-8,17.0,12,-69,3684,46
232,2019.11.28_07.32.05,-8.397648,51.931337,26,B,13,5G,-89,-7,16.0,12,-69,0,0
233,2019.11.28_07.32.06,-8.397648,51.931337,26,B,13,5G,-89,-7,16.0,12,-69,283,10
234,2019.11.28_07.32.07,-8.397648,51.931337,26,B,13,5G,-89,-7,19.0,12,-69,1,0
235,2019.11.28_07.32.08,-8.397648,51.931337,26,B,13,5G,-89,-7,19.0,15,-73,1570,21
236,2019.11.28_07.32.09,-8.397648,51.931337,26,B,13,5G,-89,-9,16.0,12,-70,279,8
237,2019.11.28_07.32.10,-8.397648,51.931337,26,B,13,5G,-89,-9,16.0,15,-68,96,8
238,2019.11.28_07.32.11,-8.397648,51.931337,26,B,13,5G,-79,-8,13.0,15,-68,277,9
239,2019.11.28_07.32.13,-8.397648,51.931337,26,B,13,5G,-79,-8,13.0,15,-68,1,0
240,2019.11.28_07.32.14,-8.397648,51.931337,26,B,13,5G,-86,-11,14.0,15,-70,2034,33
241,2019.11.28_07.32.15,-8.397648,51.931337,26,B,13,5G,-86,-11,14.0,13,-68,0,0
242,2019.11.28_07.32.16,-8.397648,51.931337,26,B,13,5G,-85,-9,9.0,13,-68,279,9
243,2019.11.28_07.32.17,-8.397648,51.931337,26,B,13,5G,-85,-9,9.0,12,-66,1417,27
244,2019.11.28_07.32.18,-8.397648,51.931337,26,B,13,5G,-86,-8,8.0,12,-66,0,0
245,2019.11.28_07.32.19,-8.397828,51.930382,46,B,13,5G,-86,-8,8.0,12,-66,0,0
246,2019.11.28_07.32.19,-8.397828,51.930382,46,B,13,5G,-86,-8,8.0,12,-66,3137,37
247,2019.11.28_07.32.21,-8.397828,51.930382,46,B,13,5G,-79,-9,8.0,12,-66,0,0
248,2019.11.28_07.32.22,-8.397828,51.930382,46,B,13,5G,-79,-9,8.0,12,-66,280,9
249,2019.11.28_07.32.23,-8.397828,51.930382,46,B,13,5G,-70,-9,18.0,13,-63,886,17
