,Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate
0,2019.11.23_12.27.34,-8.52006,51.874192,1,B,13,5G,-85,-10,7.0,13,-71,1,2
1,2019.11.23_12.27.35,-8.52006,51.874192,1,B,13,5G,-87,-12,4.0,13,-71,0,0
2,2019.11.23_12.27.35,-8.52005,51.874204,0,B,13,5G,-87,-12,4.0,10,-,0,0
3,2019.11.23_12.27.36,-8.52005,51.874204,0,B,13,5G,-87,-12,4.0,10,-,9,12
4,2019.11.23_12.27.37,-8.52005,51.874204,0,B,13,5G,-88,-8,8.0,10,-77,0,0
5,2019.11.23_12.27.38,-8.52005,51.874204,0,B,13,5G,-88,-8,8.0,13,-73,49,14
6,2019.11.23_12.27.39,-8.52005,51.874204,0,B,13,5G,-84,-8,13.0,13,-73,5721,453
7,2019.11.23_12.27.40,-8.52005,51.874204,0,B,13,5G,-84,-8,13.0,15,-,41296,1009
8,2019.11.23_12.27.41,-8.52005,51.874204,0,B,13,5G,-80,-7,21.0,15,-77,36804,990
9,2019.11.23_12.27.42,-8.52005,51.874204,0,B,13,5G,-80,-7,21.0,13,-71,10729,354
10,2019.11.23_12.27.43,-8.52005,51.874204,0,B,13,5G,-80,-8,18.0,12,-74,37457,370
11,2019.11.23_12.27.44,-8.52005,51.874204,0,B,13,5G,-80,-8,18.0,12,-74,34951,281
12,2019.11.23_12.27.45,-8.52005,51.874204,0,B,13,5G,-81,-10,18.0,12,-74,28028,235
13,2019.11.23_12.27.47,-8.52005,51.874204,0,B,13,5G,-81,-10,18.0,12,-74,42319,331
14,2019.11.23_12.27.48,-8.52005,51.874204,0,B,13,5G,-80,-8,13.0,11,-76,52522,529
15,2019.11.23_12.27.49,-8.52005,51.874204,0,B,13,5G,-80,-8,13.0,11,-76,145,9
16,2019.11.23_12.27.50,-8.52005,51.874204,0,B,13,5G,-83,-9,15.0,10,-,30,4
17,2019.11.23_12.27.51,-8.52005,51.874204,0,B,13,5G,-83,-9,15.0,10,-,0,0
18,2019.11.23_12.27.52,-8.52005,51.874204,0,B,13,5G,-81,-10,13.0,10,-,0,0
19,2019.11.23_12.27.53,-8.52005,51.874204,0,B,13,5G,-81,-10,13.0,12,-73,0,0
20,2019.11.23_12.27.54,-8.52005,51.874204,0,B,13,5G,-80,-8,13.0,11,-71,1,1
21,2019.11.23_12.27.55,-8.52005,51.874204,0,B,13,5G,-80,-8,13.0,11,-71,3,6
22,2019.11.23_12.27.56,-8.52005,51.874204,0,B,13,5G,-81,-9,9.0,11,-74,1,4
23,2019.11.23_12.27.57,-8.52005,51.874204,0,B,13,5G,-81,-9,9.0,14,-77,1,2
24,2019.11.23_12.27.58,-8.52005,51.874204,0,B,13,5G,-83,-9,6.0,10,-,0,1
25,2019.11.23_12.27.59,-8.52005,51.874204,0,B,13,5G,-83,-9,6.0,13,-67,3,5
26,2019.11.23_12.28.01,-8.52005,51.874204,0,B,13,5G,-84,-8,3.0,9,-69,0,0
27,2019.11.23_12.28.02,-8.52005,51.874204,0,B,13,5G,-84,-8,3.0,9,-69,2,6
28,2019.11.23_12.28.03,-8.52005,51.874204,0,B,13,5G,-82,-8,7.0,10,-72,1,3
29,2019.11.23_12.28.04,-8.52005,51.874204,0,B,13,5G,-82,-8,7.0,10,-72,2,4
30,2019.11.23_12.28.05,-8.52005,51.874204,0,B,13,5G,-85,-9,13.0,12,-74,1,1
31,2019.11.23_12.28.06,-8.52005,51.874204,0,B,13,5G,-85,-9,13.0,12,-74,0,0
32,2019.11.23_12.28.07,-8.52005,51.874204,0,B,13,5G,-83,-9,14.0,12,-71,0,0
33,2019.11.23_12.28.08,-8.52005,51.874204,0,B,13,5G,-83,-9,14.0,12,-71,0,0
34,2019.11.23_12.28.09,-8.52005,51.874204,0,B,13,5G,-78,-8,14.0,12,-71,0,10
35,2019.11.23_12.28.10,-8.52005,51.874204,0,B,13,5G,-78,-8,14.0,13,-68,83,208
36,2019.11.23_12.28.11,-8.52005,51.874204,0,B,13,5G,-76,-8,9.0,11,-65,1,1
37,2019.11.23_12.28.12,-8.52005,51.874204,0,B,13,5G,-76,-8,9.0,10,-72,0,0
38,2019.11.23_12.28.13,-8.52005,51.874204,0,B,13,5G,-81,-8,16.0,10,-72,0,0
39,2019.11.23_12.28.15,-8.52005,51.874204,0,B,13,5G,-81,-8,16.0,8,-69,0,0
40,2019.11.23_12.28.16,-8.52005,51.874204,0,B,13,5G,-90,-10,6.0,15,-73,2,3
41,2019.11.23_12.28.17,-8.52005,51.874204,0,B,13,5G,-90,-10,6.0,12,-79,45,18
42,2019.11.23_12.28.18,-8.52005,51.874204,0,B,13,5G,-87,-9,8.0,11,-81,34,14
43,2019.11.23_12.28.19,-8.52005,51.874204,0,B,13,5G,-87,-9,8.0,11,-81,1,3
44,2019.11.23_12.28.20,-8.52005,51.874204,0,B,13,5G,-93,-13,-6.0,9,-85,0,0
45,2019.11.23_12.28.21,-8.52005,51.874204,0,B,13,5G,-93,-13,-6.0,13,-,3,6
46,2019.11.23_12.28.22,-8.52005,51.874204,0,B,13,5G,-92,-15,-8.0,13,-,0,0
47,2019.11.23_12.28.23,-8.52005,51.874204,0,B,13,5G,-92,-15,-8.0,13,-,0,0
48,2019.11.23_12.28.24,-8.52005,51.874204,0,B,13,5G,-93,-16,-4.0,9,-89,2,4
49,2019.11.23_12.28.25,-8.52005,51.874204,0,B,13,5G,-93,-16,-4.0,10,-92,0,0
50,2019.11.23_12.28.26,-8.52005,51.874204,0,B,13,5G,-94,-20,-2.0,10,-,0,0
51,2019.11.23_12.28.28,-8.52005,51.874204,0,B,13,5G,-94,-20,-2.0,10,-,0,0
52,2019.11.23_12.28.29,-8.52005,51.874204,0,B,13,5G,-97,-17,-7.0,6,-,6,3
53,2019.11.23_12.28.30,-8.52005,51.874204,0,B,13,5G,-97,-17,-7.0,6,-,0,0
54,2019.11.23_12.28.31,-8.52005,51.874204,0,B,13,5G,-98,-21,-8.0,6,-,0,0
55,2019.11.23_12.28.31,-8.519756,51.873283,24,B,13,5G,-98,-21,-8.0,6,-,0,0
56,2019.11.23_12.28.32,-8.519756,51.873283,24,B,13,5G,-98,-21,-8.0,6,-,0,0
57,2019.11.23_12.28.33,-8.519756,51.873283,24,B,13,5G,-96,-22,-12.0,6,-,0,0
58,2019.11.23_12.28.34,-8.519756,51.873283,24,B,13,5G,-96,-22,-12.0,8,-92,0,0
59,2019.11.23_12.28.35,-8.519756,51.873283,24,B,13,5G,-100,-17,-8.0,8,-92,0,0
60,2019.11.23_12.28.36,-8.519756,51.873283,24,B,13,5G,-100,-17,-8.0,3,-94,0,0
61,2019.11.23_12.28.37,-8.519756,51.873283,24,B,13,5G,-100,-15,-3.0,3,-94,0,0
62,2019.11.23_12.28.38,-8.519756,51.873283,24,B,13,5G,-100,-15,-3.0,3,-94,17,49
63,2019.11.23_12.28.39,-8.519756,51.873283,24,B,13,5G,-97,-13,-3.0,3,-94,0,0
64,2019.11.23_12.28.40,-8.519756,51.873283,24,B,13,5G,-97,-13,-3.0,3,-94,0,0
65,2019.11.23_12.28.42,-8.519756,51.873283,24,B,13,5G,-99,-15,-3.0,3,-94,6,7
66,2019.11.23_12.28.43,-8.519756,51.873283,24,B,13,5G,-99,-15,-3.0,3,-94,16,28
67,2019.11.23_12.28.44,-8.519756,51.873283,24,B,13,5G,-98,-16,-5.0,11,-92,2,4
68,2019.11.23_12.28.45,-8.519756,51.873283,24,B,13,5G,-98,-16,-5.0,11,-94,0,0
69,2019.11.23_12.28.46,-8.519756,51.873283,24,B,13,5G,-98,-16,-5.0,11,-93,2,4
70,2019.11.23_12.28.46,-8.521183,51.873078,24,B,13,5G,-98,-16,-5.0,11,-93,2,4
71,2019.11.23_12.28.47,-8.521183,51.873078,24,B,13,5G,-98,-16,-5.0,11,-93,0,0
72,2019.11.23_12.28.48,-8.521183,51.873078,24,B,13,5G,-99,-15,1.0,11,-93,3,2
73,2019.11.23_12.28.49,-8.521183,51.873078,24,B,13,5G,-99,-15,1.0,11,-93,7,17
74,2019.11.23_12.28.50,-8.521183,51.873078,24,B,13,5G,-96,-13,0.0,10,-90,0,0
75,2019.11.23_12.28.51,-8.521183,51.873078,24,B,13,5G,-96,-13,0.0,10,-90,0,0
76,2019.11.23_12.28.52,-8.521183,51.873078,24,B,13,5G,-97,-13,5.0,12,-92,14,26
77,2019.11.23_12.28.53,-8.521183,51.873078,24,B,13,5G,-97,-13,5.0,12,-92,0,0
78,2019.11.23_12.28.54,-8.521183,51.873078,24,B,13,5G,-98,-14,0.0,8,-89,0,0
79,2019.11.23_12.28.56,-8.521183,51.873078,24,B,13,5G,-98,-14,0.0,8,-89,0,0
80,2019.11.23_12.28.57,-8.521183,51.873078,24,B,13,5G,-98,-15,1.0,8,-89,0,0
81,2019.11.23_12.28.58,-8.521183,51.873078,24,B,13,5G,-98,-15,1.0,8,-89,0,0
82,2019.11.23_12.28.59,-8.521183,51.873078,24,B,13,5G,-95,-13,1.0,9,-86,1,1
83,2019.11.23_12.29.00,-8.521183,51.873078,24,B,13,5G,-95,-13,1.0,8,-89,0,0
84,2019.11.23_12.29.01,-8.521183,51.873078,24,B,13,5G,-95,-15,6.0,14,-74,0,0
85,2019.11.23_12.29.02,-8.521183,51.873078,24,B,13,5G,-95,-15,6.0,11,-87,0,0
86,2019.11.23_12.29.03,-8.521183,51.873078,24,B,13,5G,-95,-10,10.0,11,-87,2,4
87,2019.11.23_12.29.03,-8.522611999999999,51.873276,17,B,13,5G,-95,-10,10.0,11,-87,2,4
88,2019.11.23_12.29.04,-8.522611999999999,51.873276,17,B,13,5G,-95,-10,10.0,8,-83,0,0
89,2019.11.23_12.29.05,-8.522611999999999,51.873276,17,B,13,5G,-91,-12,7.0,9,-86,0,0
90,2019.11.23_12.29.06,-8.522611999999999,51.873276,17,B,13,5G,-91,-12,7.0,9,-86,2,4
91,2019.11.23_12.29.07,-8.522611999999999,51.873276,17,B,13,5G,-90,-12,9.0,9,-,0,0
92,2019.11.23_12.29.08,-8.522611999999999,51.873276,17,B,13,5G,-90,-12,9.0,9,-,0,0
93,2019.11.23_12.29.10,-8.522611999999999,51.873276,17,B,13,5G,-95,-11,7.0,3,-84,0,0
94,2019.11.23_12.29.11,-8.522611999999999,51.873276,17,B,13,5G,-95,-11,7.0,3,-84,0,0
95,2019.11.23_12.29.12,-8.522611999999999,51.873276,17,B,13,5G,-92,-11,7.0,9,-,0,0
96,2019.11.23_12.29.13,-8.522611999999999,51.873276,17,B,13,5G,-92,-11,7.0,9,-,0,0
97,2019.11.23_12.29.14,-8.522611999999999,51.873276,17,B,13,5G,-91,-11,7.0,9,-,0,0
98,2019.11.23_12.29.15,-8.522611999999999,51.873276,17,B,13,5G,-91,-11,7.0,9,-,0,0
99,2019.11.23_12.29.16,-8.522611999999999,51.873276,17,B,13,5G,-93,-13,4.0,10,-84,0,0
100,2019.11.23_12.29.17,-8.522611999999999,51.873276,17,B,13,5G,-93,-13,4.0,10,-82,0,0
101,2019.11.23_12.29.18,-8.522611999999999,51.873276,17,B,13,5G,-93,-10,8.0,9,-75,0,0
102,2019.11.23_12.29.19,-8.522611999999999,51.873276,17,B,13,5G,-93,-10,8.0,9,-75,0,1
103,2019.11.23_12.29.20,-8.522611999999999,51.873276,17,B,13,5G,-92,-11,1.0,10,-85,0,1
104,2019.11.23_12.29.22,-8.522611999999999,51.873276,17,B,13,5G,-92,-11,1.0,10,-85,0,0
105,2019.11.23_12.29.23,-8.522611999999999,51.873276,17,B,13,5G,-92,-11,10.0,10,-85,0,1
106,2019.11.23_12.29.24,-8.522611999999999,51.873276,17,B,13,5G,-92,-11,10.0,8,-83,2,10
107,2019.11.23_12.29.25,-8.522611999999999,51.873276,17,B,13,5G,-91,-11,-5.0,8,-83,0,0
108,2019.11.23_12.29.26,-8.522611999999999,51.873276,17,B,13,5G,-91,-11,-5.0,8,-67,3,5
109,2019.11.23_12.29.27,-8.522611999999999,51.873276,17,B,13,5G,-93,-11,2.0,10,-76,2263,50
110,2019.11.23_12.29.28,-8.522611999999999,51.873276,17,B,13,5G,-93,-11,2.0,10,-81,18006,268
111,2019.11.23_12.29.29,-8.522611999999999,51.873276,17,B,13,5G,-92,-12,10.0,10,-81,14423,117
112,2019.11.23_12.29.30,-8.522611999999999,51.873276,17,B,13,5G,-92,-12,10.0,10,-81,0,0
113,2019.11.23_12.29.31,-8.522611999999999,51.873276,17,B,13,5G,-93,-18,7.0,10,-81,0,0
114,2019.11.23_12.29.32,-8.522611999999999,51.873276,17,B,13,5G,-93,-18,7.0,10,-81,0,0
115,2019.11.23_12.29.33,-8.522611999999999,51.873276,17,B,13,5G,-91,-17,0.0,10,-81,0,0
116,2019.11.23_12.29.34,-8.522611999999999,51.873276,17,B,13,5G,-91,-17,0.0,10,-81,0,0
117,2019.11.23_12.29.35,-8.522611999999999,51.873276,17,B,13,5G,-91,-13,2.0,10,-81,0,0
118,2019.11.23_12.29.37,-8.522611999999999,51.873276,17,B,13,5G,-91,-13,2.0,9,-83,0,0
119,2019.11.23_12.29.38,-8.522611999999999,51.873276,17,B,13,5G,-91,-16,0.0,9,-83,0,0
120,2019.11.23_12.29.39,-8.522611999999999,51.873276,17,B,13,5G,-91,-16,0.0,9,-83,15,26
121,2019.11.23_12.29.40,-8.522611999999999,51.873276,17,B,13,5G,-91,-16,9.0,9,-83,0,0
122,2019.11.23_12.29.41,-8.522611999999999,51.873276,17,B,13,5G,-91,-16,9.0,14,-,0,0
123,2019.11.23_12.29.42,-8.522611999999999,51.873276,17,B,13,5G,-91,-13,2.0,14,-,0,0
124,2019.11.23_12.29.43,-8.522611999999999,51.873276,17,B,13,5G,-91,-13,2.0,14,-,14,26
125,2019.11.23_12.29.44,-8.522611999999999,51.873276,17,B,13,5G,-91,-16,2.0,12,-,0,0
126,2019.11.23_12.29.45,-8.522611999999999,51.873276,17,B,13,5G,-91,-16,2.0,11,-88,2,4
127,2019.11.23_12.29.46,-8.522611999999999,51.873276,17,B,13,5G,-94,-12,4.0,11,-84,2,4
128,2019.11.23_12.29.47,-8.522611999999999,51.873276,17,B,13,5G,-94,-12,4.0,8,-86,0,0
129,2019.11.23_12.29.48,-8.522611999999999,51.873276,17,B,13,5G,-96,-12,1.0,11,-83,2,4
130,2019.11.23_12.29.50,-8.522611999999999,51.873276,17,B,13,5G,-96,-12,1.0,11,-83,0,1
131,2019.11.23_12.29.51,-8.522611999999999,51.873276,17,B,13,5G,-96,-11,8.0,11,-85,0,0
132,2019.11.23_12.29.52,-8.522611999999999,51.873276,17,B,13,5G,-96,-11,8.0,13,-83,0,0
133,2019.11.23_12.29.53,-8.522611999999999,51.873276,17,B,13,5G,-95,-12,0.0,14,-85,0,0
134,2019.11.23_12.29.54,-8.522611999999999,51.873276,17,B,13,5G,-95,-12,0.0,14,-85,0,0
135,2019.11.23_12.29.55,-8.522611999999999,51.873276,17,B,13,5G,-91,-11,9.0,12,-82,0,0
136,2019.11.23_12.29.56,-8.522611999999999,51.873276,17,B,13,5G,-91,-11,9.0,11,-68,0,0
137,2019.11.23_12.29.57,-8.522611999999999,51.873276,17,B,13,5G,-86,-10,12.0,12,-69,0,0
138,2019.11.23_12.29.58,-8.522611999999999,51.873276,17,B,13,5G,-86,-10,12.0,14,-,0,0
139,2019.11.23_12.29.59,-8.522611999999999,51.873276,17,B,13,5G,-89,-11,1.0,14,-,0,0
140,2019.11.23_12.30.00,-8.522611999999999,51.873276,17,B,13,5G,-89,-11,1.0,14,-,0,0
141,2019.11.23_12.30.00,-8.523672,51.873897,34,B,13,5G,-89,-11,1.0,14,-,0,0
142,2019.11.23_12.30.01,-8.523672,51.873897,34,B,13,5G,-90,-13,2.0,8,-79,0,0
143,2019.11.23_12.30.02,-8.523672,51.873897,34,B,13,5G,-90,-13,2.0,10,-77,0,0
144,2019.11.23_12.30.03,-8.523672,51.873897,34,B,13,5G,-88,-16,-5.0,14,-79,0,0
145,2019.11.23_12.30.05,-8.523672,51.873897,34,B,13,5G,-88,-16,-5.0,10,-75,0,0
146,2019.11.23_12.30.06,-8.523672,51.873897,34,B,13,5G,-95,-17,-11.0,10,-80,2,4
147,2019.11.23_12.30.07,-8.523672,51.873897,34,B,13,5G,-95,-17,-11.0,10,-80,0,0
148,2019.11.23_12.30.08,-8.523672,51.873897,34,B,13,5G,-90,-13,5.0,15,-78,3,5
149,2019.11.23_12.30.09,-8.523672,51.873897,34,B,13,5G,-90,-13,5.0,15,-74,0,0
150,2019.11.23_12.30.10,-8.523672,51.873897,34,B,13,5G,-93,-12,7.0,15,-77,2,4
151,2019.11.23_12.30.11,-8.523672,51.873897,34,B,13,5G,-93,-12,7.0,15,-61,0,0
152,2019.11.23_12.30.11,-8.52391,51.874803,34,B,13,5G,-93,-12,7.0,10,-,0,0
153,2019.11.23_12.30.12,-8.52391,51.874803,34,B,13,5G,-82,-10,4.0,10,-,0,0
154,2019.11.23_12.30.13,-8.52391,51.874803,34,B,13,5G,-82,-10,4.0,11,-70,0,10
155,2019.11.23_12.30.14,-8.52391,51.874803,34,B,13,5G,-90,-13,4.0,11,-76,22052,139
156,2019.11.23_12.30.15,-8.52391,51.874803,34,B,13,5G,-90,-13,4.0,11,-76,0,0
157,2019.11.23_12.30.16,-8.52391,51.874803,34,B,13,5G,-89,-12,3.0,14,-77,0,0
158,2019.11.23_12.30.17,-8.52391,51.874803,34,B,13,5G,-89,-12,3.0,14,-77,0,0
159,2019.11.23_12.30.19,-8.52391,51.874803,34,B,13,5G,-90,-13,-1.0,14,-77,0,0
160,2019.11.23_12.30.20,-8.52391,51.874803,34,B,13,5G,-90,-13,-1.0,14,-77,0,1
161,2019.11.23_12.30.21,-8.52391,51.874803,34,B,13,5G,-94,-13,2.0,8,-71,0,0
162,2019.11.23_12.30.22,-8.52391,51.874803,34,B,13,5G,-94,-13,2.0,15,-59,0,0
163,2019.11.23_12.30.23,-8.52391,51.874803,34,B,13,5G,-72,-10,15.0,9,-57,0,0
164,2019.11.23_12.30.24,-8.52391,51.874803,34,B,13,5G,-72,-10,15.0,15,-61,0,0
165,2019.11.23_12.30.25,-8.52391,51.874803,34,B,13,5G,-78,-11,13.0,14,-70,0,0
166,2019.11.23_12.30.26,-8.52391,51.874803,34,B,13,5G,-78,-11,13.0,12,-80,1,0
167,2019.11.23_12.30.27,-8.52391,51.874803,34,B,13,5G,-94,-11,6.0,12,-80,2,4
168,2019.11.23_12.30.28,-8.52391,51.874803,34,B,13,5G,-94,-11,6.0,12,-80,2,5
169,2019.11.23_12.30.29,-8.52391,51.874803,34,B,13,5G,-99,-14,-2.0,11,-78,0,0
170,2019.11.23_12.30.30,-8.52391,51.874803,34,B,13,5G,-99,-14,-2.0,11,-81,2,4
171,2019.11.23_12.30.31,-8.52391,51.874803,34,B,13,5G,-98,-12,0.0,11,-81,0,0
172,2019.11.23_12.30.33,-8.52391,51.874803,34,B,13,5G,-98,-12,0.0,11,-81,0,0
173,2019.11.23_12.30.34,-8.52391,51.874803,34,B,13,5G,-99,-13,-1.0,7,-,0,0
174,2019.11.23_12.30.35,-8.52391,51.874803,34,B,13,5G,-99,-13,-1.0,7,-,0,0
175,2019.11.23_12.30.36,-8.52391,51.874803,34,B,13,5G,-99,-14,-3.0,7,-,0,0
176,2019.11.23_12.30.37,-8.52391,51.874803,34,B,13,5G,-99,-14,-3.0,8,-79,0,0
177,2019.11.23_12.30.38,-8.52391,51.874803,34,B,13,5G,-98,-12,0.0,8,-79,0,0
178,2019.11.23_12.30.39,-8.52391,51.874803,34,B,13,5G,-98,-12,0.0,8,-79,0,0
179,2019.11.23_12.30.40,-8.52391,51.874803,34,B,13,5G,-99,-12,0.0,8,-79,0,0
180,2019.11.23_12.30.41,-8.52391,51.874803,34,B,13,5G,-99,-12,0.0,8,-79,0,0
181,2019.11.23_12.30.42,-8.52391,51.874803,34,B,13,5G,-96,-11,6.0,14,-92,0,0
182,2019.11.23_12.30.43,-8.52391,51.874803,34,B,13,5G,-96,-11,6.0,11,-81,15,27
183,2019.11.23_12.30.44,-8.52391,51.874803,34,B,13,5G,-96,-14,-7.0,11,-81,0,0
184,2019.11.23_12.30.45,-8.52391,51.874803,34,B,13,5G,-96,-14,-7.0,11,-81,0,0
185,2019.11.23_12.30.47,-8.52391,51.874803,34,B,13,5G,-92,-15,0.0,14,-77,0,0
186,2019.11.23_12.30.48,-8.52391,51.874803,34,B,13,5G,-92,-15,0.0,10,-79,2,4
187,2019.11.23_12.30.49,-8.52391,51.874803,34,B,13,5G,-87,-12,-1.0,14,-73,0,0
188,2019.11.23_12.30.50,-8.52391,51.874803,34,B,13,5G,-87,-12,-1.0,14,-76,3,6
189,2019.11.23_12.30.51,-8.52391,51.874803,34,B,13,5G,-83,-10,6.0,15,-,0,0
190,2019.11.23_12.30.51,-8.523235000000001,51.874,27,B,13,5G,-83,-10,6.0,10,-80,0,0
191,2019.11.23_12.30.52,-8.523235000000001,51.874,27,B,13,5G,-83,-10,6.0,10,-80,2,4
192,2019.11.23_12.30.53,-8.523235000000001,51.874,27,B,13,5G,-91,-11,2.0,10,-80,0,0
193,2019.11.23_12.30.54,-8.523235000000001,51.874,27,B,13,5G,-91,-11,2.0,10,-80,0,0
194,2019.11.23_12.30.55,-8.523235000000001,51.874,27,B,13,5G,-92,-12,2.0,10,-80,0,0
195,2019.11.23_12.30.56,-8.523235000000001,51.874,27,B,13,5G,-92,-12,2.0,15,-82,0,0
196,2019.11.23_12.30.57,-8.523235000000001,51.874,27,B,13,5G,-89,-12,3.0,15,-82,0,0
197,2019.11.23_12.30.58,-8.523235000000001,51.874,27,B,13,5G,-89,-12,3.0,15,-82,0,0
198,2019.11.23_12.30.59,-8.523235000000001,51.874,27,B,13,5G,-88,-11,6.0,15,-82,35274,279
199,2019.11.23_12.31.01,-8.523235000000001,51.874,27,B,13,5G,-88,-11,6.0,15,-82,0,0
200,2019.11.23_12.31.02,-8.523235000000001,51.874,27,B,13,5G,-88,-11,5.0,15,-82,0,0
201,2019.11.23_12.31.03,-8.523235000000001,51.874,27,B,13,5G,-88,-11,5.0,15,-82,0,0
202,2019.11.23_12.31.04,-8.523235000000001,51.874,27,B,13,5G,-89,-10,7.0,15,-82,0,0
203,2019.11.23_12.31.05,-8.523235000000001,51.874,27,B,13,5G,-89,-10,7.0,15,-82,0,0
204,2019.11.23_12.31.06,-8.523235000000001,51.874,27,B,13,5G,-89,-15,4.0,13,-84,0,0
205,2019.11.23_12.31.07,-8.523235000000001,51.874,27,B,13,5G,-89,-15,4.0,14,-82,0,0
206,2019.11.23_12.31.08,-8.523235000000001,51.874,27,B,13,5G,-90,-12,3.0,14,-82,0,0
207,2019.11.23_12.31.09,-8.523235000000001,51.874,27,B,13,5G,-90,-12,3.0,14,-82,2,4
208,2019.11.23_12.31.10,-8.523235000000001,51.874,27,B,13,5G,-90,-12,4.0,14,-82,0,0
209,2019.11.23_12.31.11,-8.523235000000001,51.874,27,B,13,5G,-90,-12,4.0,14,-82,0,0
210,2019.11.23_12.31.12,-8.523235000000001,51.874,27,B,13,5G,-90,-15,5.0,14,-82,2,4
211,2019.11.23_12.31.13,-8.523235000000001,51.874,27,B,13,5G,-90,-15,5.0,14,-82,0,0
212,2019.11.23_12.31.14,-8.523235000000001,51.874,27,B,13,5G,-90,-15,5.0,14,-80,0,0
213,2019.11.23_12.31.16,-8.523235000000001,51.874,27,B,13,5G,-90,-15,5.0,14,-83,0,0
214,2019.11.23_12.31.17,-8.523235000000001,51.874,27,B,13,5G,-90,-12,4.0,14,-83,0,0
215,2019.11.23_12.31.18,-8.523235000000001,51.874,27,B,13,5G,-90,-12,4.0,14,-83,0,0
216,2019.11.23_12.31.19,-8.523235000000001,51.874,27,B,13,5G,-89,-11,6.0,12,-81,0,0
217,2019.11.23_12.31.20,-8.523235000000001,51.874,27,B,13,5G,-89,-11,6.0,12,-81,0,0
218,2019.11.23_12.31.21,-8.523235000000001,51.874,27,B,13,5G,-92,-13,0.0,12,-81,0,0
219,2019.11.23_12.31.22,-8.523235000000001,51.874,27,B,13,5G,-92,-13,0.0,12,-81,0,0
220,2019.11.23_12.31.23,-8.523235000000001,51.874,27,B,13,5G,-92,-11,2.0,12,-81,0,0
221,2019.11.23_12.31.24,-8.523235000000001,51.874,27,B,13,5G,-92,-11,2.0,12,-81,0,0
222,2019.11.23_12.31.25,-8.523235000000001,51.874,27,B,13,5G,-94,-15,-3.0,12,-81,0,0
223,2019.11.23_12.31.26,-8.523235000000001,51.874,27,B,13,5G,-94,-15,-3.0,12,-84,0,0
224,2019.11.23_12.31.27,-8.523235000000001,51.874,27,B,13,5G,-91,-14,-4.0,12,-82,0,0
225,2019.11.23_12.31.29,-8.523235000000001,51.874,27,B,13,5G,-91,-14,-4.0,12,-82,0,0
226,2019.11.23_12.31.30,-8.523235000000001,51.874,27,B,13,5G,-92,-12,-2.0,12,-82,2,4
227,2019.11.23_12.31.31,-8.523235000000001,51.874,27,B,13,5G,-92,-12,-2.0,14,-,2,1
228,2019.11.23_12.31.31,-8.524705,51.874069,48,B,13,5G,-92,-12,-2.0,11,-88,2,1
229,2019.11.23_12.31.32,-8.524705,51.874069,48,B,13,5G,-94,-13,-3.0,11,-88,2,4
230,2019.11.23_12.31.33,-8.524705,51.874069,48,B,13,5G,-94,-13,-3.0,10,-86,0,0
231,2019.11.23_12.31.34,-8.524705,51.874069,48,B,13,5G,-98,-16,-7.0,10,-86,4,7
232,2019.11.23_12.31.35,-8.524705,51.874069,48,B,13,5G,-98,-16,-7.0,10,-88,0,0
233,2019.11.23_12.31.36,-8.524705,51.874069,48,B,13,5G,-98,-15,-6.0,10,-,0,0
234,2019.11.23_12.31.37,-8.524705,51.874069,48,B,13,5G,-98,-15,-6.0,10,-,0,0
235,2019.11.23_12.31.38,-8.524705,51.874069,48,B,13,5G,-98,-15,-1.0,12,-90,0,0
236,2019.11.23_12.31.38,-8.526321000000001,51.873892,59,B,13,5G,-98,-15,-1.0,11,-88,0,0
237,2019.11.23_12.31.39,-8.526321000000001,51.873892,59,B,13,5G,-98,-15,-1.0,13,-90,0,0
238,2019.11.23_12.31.40,-8.526321000000001,51.873892,59,B,13,5G,-97,-13,-1.0,13,-90,0,0
239,2019.11.23_12.31.41,-8.526321000000001,51.873892,59,B,13,5G,-97,-13,-1.0,13,-90,0,0
240,2019.11.23_12.31.43,-8.526321000000001,51.873892,59,B,13,5G,-103,-15,-3.0,10,-93,1,26
241,2019.11.23_12.31.44,-8.526321000000001,51.873892,59,B,13,5G,-103,-15,-3.0,10,-93,0,0
242,2019.11.23_12.31.44,-8.527833,51.873741,65,B,13,5G,-103,-15,-3.0,10,-94,0,0
243,2019.11.23_12.31.45,-8.527833,51.873741,65,B,13,5G,-101,-15,-7.0,10,-94,30112,194
244,2019.11.23_12.31.46,-8.527833,51.873741,65,B,13,5G,-101,-15,-7.0,10,-94,1167,3
245,2019.11.23_12.31.47,-8.527833,51.873741,65,B,13,5G,-103,-16,-3.0,10,-94,0,0
246,2019.11.23_12.31.48,-8.527833,51.873741,65,B,13,5G,-103,-16,-3.0,10,-94,0,0
247,2019.11.23_12.31.49,-8.527833,51.873741,65,B,13,5G,-105,-16,-5.0,10,-94,0,1
248,2019.11.23_12.31.50,-8.527833,51.873741,65,B,13,5G,-105,-16,-5.0,10,-94,0,0
249,2019.11.23_12.31.50,-8.529375,51.873506,67,B,13,5G,-105,-16,-5.0,10,-94,0,0
250,2019.11.23_12.31.51,-8.529375,51.873506,67,B,13,5G,-102,-15,-2.0,12,-,2,4
251,2019.11.23_12.31.52,-8.529375,51.873506,67,B,13,5G,-102,-15,-2.0,12,-,0,0
